EL34143A exported datalog,
File type: CSV,
File version: 1,
,
Per division: 5.000000,
Offset: -3.111111,
Trigger position: 0,
Sample interval: 0.49999872,
Number of sample: 172800/172800,
Trigger sample: 0,
Number of pre-trigger sample: 0,
Date: 2025/03/03 03:23:09,
,
"V1: 0.500000, 1.340000",
"I1: 1.000000, 0.000000",
"P1: 5.000000, 0.000000",
,
Power Enabled:,None
,
Enable:,Volt avg 1
99632,2.645057
99633,2.645007
99634,2.644952
99635,2.644774
99636,2.644569
99637,2.64503
99638,2.645042
99639,2.644826
99640,2.644914
99641,2.645418
99642,2.6449
99643,2.645019
99644,2.644779
99645,2.644909
99646,2.644886
99647,2.645125
99648,2.645048
99649,2.645114
99650,2.64506
99651,2.645235
99652,2.645321
99653,2.645247
99654,2.645445
99655,2.645472
99656,2.645156
99657,2.645084
99658,2.644869
99659,2.644949
99660,2.644954
99661,2.645128
99662,2.644884
99663,2.644979
99664,2.64486
99665,2.644878
99666,2.644753
99667,2.644573
99668,2.644855
99669,2.644985
99670,2.644861
99671,2.645287
99672,2.645194
99673,2.645225
99674,2.645334
99675,2.645133
99676,2.64512
99677,2.645019
99678,2.645046
99679,2.645183
99680,2.644866
99681,2.644873
99682,2.645055
99683,2.644922
99684,2.64507
99685,2.645139
99686,2.645506
99687,2.644993
99688,2.644898
99689,2.645386
99690,2.64502
99691,2.645087
99692,2.645106
99693,2.645256
99694,2.645284
99695,2.645149
99696,2.645021
99697,2.645214
99698,2.645458
99699,2.645609
99700,2.645321
99701,2.645414
99702,2.645371
99703,2.645173
99704,2.645364
99705,2.645228
99706,2.645394
99707,2.645466
99708,2.64563
99709,2.645548
99710,2.645486
99711,2.64526
99712,2.645432
99713,2.645056
99714,2.645359
99715,2.645558
99716,2.645579
99717,2.645487
99718,2.645536
99719,2.645483
99720,2.645561
99721,2.645526
99722,2.645391
99723,2.645307
99724,2.645303
99725,2.645354
99726,2.645352
99727,2.645095
99728,2.645161
99729,2.644883
99730,2.645098
99731,2.644972
99732,2.644755
99733,2.644856
99734,2.644802
99735,2.645135
99736,2.644939
99737,2.644836
99738,2.644934
99739,2.644967
99740,2.645131
99741,2.645379
99742,2.645189
99743,2.645301
99744,2.6448
99745,2.644555
99746,2.645083
99747,2.64489
99748,2.64486
99749,2.644881
99750,2.644828
99751,2.644828
99752,2.645
99753,2.64519
99754,2.645117
99755,2.645091
99756,2.644806
99757,2.64476
99758,2.64446
99759,2.645049
99760,2.645195
99761,2.644988
99762,2.644928
99763,2.645
99764,2.64474
99765,2.644751
99766,2.644605
99767,2.644649
99768,2.644901
99769,2.644704
99770,2.644858
99771,2.644676
99772,2.644475
99773,2.644825
99774,2.644715
99775,2.644413
99776,2.644319
99777,2.644354
99778,2.644492
99779,2.644422
99780,2.644352
99781,2.64437
99782,2.644706
99783,2.644526
99784,2.644426
99785,2.644293
99786,2.644783
99787,2.644586
99788,2.644233
99789,2.644396
99790,2.644464
99791,2.644575
99792,2.644505
99793,2.644538
99794,2.644536
99795,2.644746
99796,2.644557
99797,2.644627
99798,2.644949
99799,2.645103
99800,2.645051
99801,2.644941
99802,2.644879
99803,2.644754
99804,2.645083
99805,2.645041
99806,2.644935
99807,2.645007
99808,2.64495
99809,2.644967
99810,2.644965
99811,2.644675
99812,2.644668
99813,2.644756
99814,2.644721
99815,2.64464
99816,2.644716
99817,2.644574
99818,2.644988
99819,2.645063
99820,2.645009
99821,2.644582
99822,2.644742
99823,2.64497
99824,2.644879
99825,2.645121
99826,2.645212
99827,2.644949
99828,2.644776
99829,2.644848
99830,2.644919
99831,2.645086
99832,2.644905
99833,2.644894
99834,2.645031
99835,2.645256
99836,2.645256
99837,2.645046
99838,2.644773
99839,2.644799
99840,2.64472
99841,2.644674
99842,2.644815
99843,2.64507
99844,2.64477
99845,2.644799
99846,2.644867
99847,2.645084
99848,2.645123
99849,2.645344
99850,2.645303
99851,2.645058
99852,2.645008
99853,2.645239
99854,2.645061
99855,2.645014
99856,2.644891
99857,2.64487
99858,2.64506
99859,2.645106
99860,2.645117
99861,2.644855
99862,2.644771
99863,2.645103
99864,2.645403
99865,2.644983
99866,2.645338
99867,2.645403
99868,2.645457
99869,2.645304
99870,2.645267
99871,2.645147
99872,2.645152
99873,2.645164
99874,2.645191
99875,2.645291
99876,2.645142
99877,2.645386
99878,2.645289
99879,2.645072
99880,2.645214
99881,2.645342
99882,2.645264
99883,2.645117
99884,2.645216
99885,2.645062
99886,2.645232
99887,2.644942
99888,2.645152
99889,2.645229
99890,2.645279
99891,2.64509
99892,2.64493
99893,2.644978
99894,2.644943
99895,2.644917
99896,2.645029
99897,2.645188
99898,2.645212
99899,2.645006
99900,2.644812
99901,2.644945
99902,2.645101
99903,2.645147
99904,2.645098
99905,2.644814
99906,2.644916
99907,2.644803
99908,2.644606
99909,2.644731
99910,2.644808
99911,2.644851
99912,2.644822
99913,2.644707
99914,2.644583
99915,2.644703
99916,2.644762
99917,2.644816
99918,2.644495
99919,2.644577
99920,2.644563
99921,2.644745
99922,2.644686
99923,2.644787
99924,2.645089
99925,2.644913
99926,2.644863
99927,2.644762
99928,2.64472
99929,2.644736
99930,2.644763
99931,2.644899
99932,2.645011
99933,2.644936
99934,2.644948
99935,2.644862
99936,2.644798
99937,2.644703
99938,2.644509
99939,2.644717
99940,2.644394
99941,2.644485
99942,2.644695
99943,2.644765
99944,2.644647
99945,2.644627
99946,2.644921
99947,2.644743
99948,2.644684
99949,2.644424
99950,2.644689
99951,2.644612
99952,2.64467
99953,2.644764
99954,2.644905
99955,2.644798
99956,2.644796
99957,2.645019
99958,2.64523
99959,2.64502
99960,2.644926
99961,2.644845
99962,2.644864
99963,2.644832
99964,2.645126
99965,2.644766
99966,2.645055
99967,2.644884
99968,2.644757
99969,2.64485
99970,2.644867
99971,2.645094
99972,2.644743
99973,2.644834
99974,2.644646
99975,2.644648
99976,2.645008
99977,2.644857
99978,2.644883
99979,2.644695
99980,2.644497
99981,2.644717
99982,2.644829
99983,2.644873
99984,2.644907
99985,2.645055
99986,2.645211
99987,2.645056
99988,2.644921
99989,2.64496
99990,2.644561
99991,2.644664
99992,2.644883
99993,2.644903
99994,2.644647
99995,2.644606
99996,2.64454
99997,2.644625
99998,2.644673
99999,2.644404
100000,2.644715
100001,2.644947
100002,2.644852
100003,2.644943
100004,2.644897
100005,2.644779
100006,2.64497
100007,2.644958
100008,2.64501
100009,2.645071
100010,2.645075
100011,2.645282
100012,2.645229
100013,2.645161
100014,2.64495
100015,2.644583
100016,2.644741
100017,2.644899
100018,2.64494
100019,2.644756
100020,2.644444
100021,2.644439
100022,2.64461
100023,2.64495
100024,2.644606
100025,2.644546
100026,2.644675
100027,2.644777
100028,2.644804
100029,2.644841
100030,2.644321
100031,2.644589
100032,2.644881
100033,2.644561
100034,2.64453
100035,2.644607
100036,2.644486
100037,2.644648
100038,2.644971
100039,2.644998
100040,2.644609
100041,2.64462
100042,2.644866
100043,2.644679
100044,2.644596
100045,2.644515
100046,2.644423
100047,2.644665
100048,2.644653
100049,2.64498
100050,2.644764
100051,2.644824
100052,2.644993
100053,2.644849
100054,2.644683
100055,2.644858
100056,2.645015
100057,2.644867
100058,2.644624
100059,2.644427
100060,2.64459
100061,2.644595
100062,2.644386
100063,2.644298
100064,2.644189
100065,2.644364
100066,2.644268
100067,2.64417
100068,2.644417
100069,2.644873
100070,2.644724
100071,2.644675
100072,2.644691
100073,2.644614
100074,2.644356
100075,2.644809
100076,2.64457
100077,2.644543
100078,2.644513
100079,2.644322
100080,2.644688
100081,2.644768
100082,2.644519
100083,2.644737
100084,2.644855
100085,2.644633
100086,2.644694
100087,2.644882
100088,2.644975
100089,2.64493
100090,2.645089
100091,2.645085
100092,2.645001
100093,2.645071
100094,2.645265
100095,2.644877
100096,2.644941
100097,2.645098
100098,2.645082
100099,2.644494
100100,2.644843
100101,2.644868
100102,2.64487
100103,2.64484
100104,2.644748
100105,2.644865
100106,2.645135
100107,2.644828
100108,2.644989
100109,2.645071
100110,2.644984
100111,2.644955
100112,2.644847
100113,2.644959
100114,2.644984
100115,2.645135
100116,2.644838
100117,2.645197
100118,2.644987
100119,2.645031
100120,2.644811
100121,2.644853
100122,2.644972
100123,2.644981
100124,2.644674
100125,2.644782
100126,2.644843
100127,2.644617
100128,2.644723
100129,2.644902
100130,2.644899
100131,2.644757
100132,2.644841
100133,2.644642
100134,2.644877
100135,2.644706
100136,2.644716
100137,2.645087
100138,2.644973
100139,2.644992
100140,2.645001
100141,2.64463
100142,2.644556
100143,2.645074
100144,2.644847
100145,2.644605
100146,2.644874
100147,2.644664
100148,2.64454
100149,2.644731
100150,2.644667
100151,2.644581
100152,2.644581
100153,2.644649
100154,2.644524
100155,2.644718
100156,2.644867
100157,2.644785
100158,2.644698
100159,2.644497
100160,2.644661
100161,2.644605
100162,2.644516
100163,2.644603
100164,2.64456
100165,2.644488
100166,2.64455
100167,2.644207
100168,2.644395
100169,2.644556
100170,2.644784
100171,2.644869
100172,2.644698
100173,2.644691
100174,2.644856
100175,2.644711
100176,2.64459
100177,2.644563
100178,2.644608
100179,2.644562
100180,2.644445
100181,2.644229
100182,2.644439
100183,2.644376
100184,2.644258
100185,2.64457
100186,2.644524
100187,2.644733
100188,2.645012
100189,2.644916
100190,2.644829
100191,2.644808
100192,2.644731
100193,2.644871
100194,2.644586
100195,2.644532
100196,2.644644
100197,2.644826
100198,2.644889
100199,2.645001
100200,2.644762
100201,2.644702
100202,2.644861
100203,2.644745
100204,2.644476
100205,2.644642
100206,2.644627
100207,2.644813
100208,2.644677
100209,2.644618
100210,2.644477
100211,2.64446
100212,2.644182
100213,2.643979
100214,2.644161
100215,2.644299
100216,2.644326
100217,2.644401
100218,2.644463
100219,2.644342
100220,2.644222
100221,2.644444
100222,2.644572
100223,2.644336
100224,2.64461
100225,2.644428
100226,2.644091
100227,2.644471
100228,2.644608
100229,2.644578
100230,2.644545
100231,2.644482
100232,2.64425
100233,2.644206
100234,2.64456
100235,2.644431
100236,2.644423
100237,2.644354
100238,2.644669
100239,2.644669
100240,2.644643
100241,2.644532
100242,2.644547
100243,2.644419
100244,2.644339
100245,2.644341
100246,2.644345
100247,2.64427
100248,2.644235
100249,2.644624
100250,2.644535
100251,2.644579
100252,2.64472
100253,2.644695
100254,2.644578
100255,2.644516
100256,2.644364
100257,2.644582
100258,2.64427
100259,2.644107
100260,2.644401
100261,2.644386
100262,2.644273
100263,2.644245
100264,2.644046
100265,2.644038
100266,2.644124
100267,2.644503
100268,2.644461
100269,2.644201
100270,2.644312
100271,2.64448
100272,2.644229
100273,2.644662
100274,2.644191
100275,2.644154
100276,2.644042
100277,2.644382
100278,2.644031
100279,2.644497
100280,2.644194
100281,2.643967
100282,2.644219
100283,2.643867
100284,2.643676
100285,2.643887
100286,2.643595
100287,2.643656
100288,2.643847
100289,2.643816
100290,2.644002
100291,2.64406
100292,2.643948
100293,2.643926
100294,2.644094
100295,2.644218
100296,2.644355
100297,2.644001
100298,2.643858
100299,2.643844
100300,2.643728
100301,2.643776
100302,2.643928
100303,2.643757
100304,2.644085
100305,2.643934
100306,2.643808
100307,2.643876
100308,2.643785
100309,2.643759
100310,2.643719
100311,2.643804
100312,2.643994
100313,2.643902
100314,2.643746
100315,2.643696
100316,2.643808
100317,2.643532
100318,2.643884
100319,2.643855
100320,2.644213
100321,2.644128
100322,2.643836
100323,2.644146
100324,2.644131
100325,2.643921
100326,2.643729
100327,2.643989
100328,2.644027
100329,2.644121
100330,2.644147
100331,2.644256
100332,2.64408
100333,2.644047
100334,2.643706
100335,2.643992
100336,2.644184
100337,2.643908
100338,2.643584
100339,2.643417
100340,2.643409
100341,2.643484
100342,2.643567
100343,2.64355
100344,2.643356
100345,2.643387
100346,2.643409
100347,2.643698
100348,2.64371
100349,2.643699
100350,2.643692
100351,2.643788
100352,2.643748
100353,2.643764
100354,2.643849
100355,2.64338
100356,2.64354
100357,2.643827
100358,2.643705
100359,2.643824
100360,2.643847
100361,2.643733
100362,2.643837
100363,2.64383
100364,2.643777
100365,2.643721
100366,2.643943
100367,2.643574
100368,2.643687
100369,2.643969
100370,2.643905
100371,2.644222
100372,2.643893
100373,2.643793
100374,2.64385
100375,2.643938
100376,2.643969
100377,2.643742
100378,2.643431
100379,2.643457
100380,2.643344
100381,2.643272
100382,2.643411
100383,2.643321
100384,2.643252
100385,2.643351
100386,2.643644
100387,2.643675
100388,2.643507
100389,2.6434
100390,2.64338
100391,2.643195
100392,2.643106
100393,2.643372
100394,2.643473
100395,2.643525
100396,2.643311
100397,2.643176
100398,2.643488
100399,2.643315
100400,2.643343
100401,2.643332
100402,2.643088
100403,2.64313
100404,2.6431
100405,2.64291
100406,2.643123
100407,2.643184
100408,2.643186
100409,2.643585
100410,2.643207
100411,2.643008
100412,2.643108
100413,2.643324
100414,2.643592
100415,2.643651
100416,2.643617
100417,2.64348
100418,2.643406
100419,2.643336
100420,2.643368
100421,2.643364
100422,2.643272
100423,2.643504
100424,2.6436
100425,2.64377
100426,2.643797
100427,2.643627
100428,2.643493
100429,2.643575
100430,2.643593
100431,2.64366
100432,2.64337
100433,2.643229
100434,2.643366
100435,2.643514
100436,2.64347
100437,2.643597
100438,2.643188
100439,2.643353
100440,2.643453
100441,2.642998
100442,2.643426
100443,2.64317
100444,2.643287
100445,2.643235
100446,2.643208
100447,2.643492
100448,2.643711
100449,2.643685
100450,2.643335
100451,2.643324
100452,2.643561
100453,2.643366
100454,2.643347
100455,2.643335
100456,2.643608
100457,2.643383
100458,2.643409
100459,2.643659
100460,2.643465
100461,2.643159
100462,2.64332
100463,2.643281
100464,2.643404
100465,2.643536
100466,2.643428
100467,2.643338
100468,2.643517
100469,2.643447
100470,2.643425
100471,2.643543
100472,2.643243
100473,2.643373
100474,2.643415
100475,2.643079
100476,2.643397
100477,2.643324
100478,2.643244
100479,2.643324
100480,2.643494
100481,2.64374
100482,2.643777
100483,2.643694
100484,2.643677
100485,2.643724
100486,2.643679
100487,2.643714
100488,2.643867
100489,2.643589
100490,2.64346
100491,2.643847
100492,2.643928
100493,2.643796
100494,2.643705
100495,2.643685
100496,2.643846
100497,2.643726
100498,2.643896
100499,2.643571
100500,2.64364
100501,2.643734
100502,2.643759
100503,2.643729
100504,2.643637
100505,2.643801
100506,2.643873
100507,2.644063
100508,2.644067
100509,2.644001
100510,2.644237
100511,2.643824
100512,2.644101
100513,2.644
100514,2.643805
100515,2.643729
100516,2.643903
100517,2.644035
100518,2.644025
100519,2.643884
100520,2.643995
100521,2.644269
100522,2.644304
100523,2.644419
100524,2.644066
100525,2.64373
100526,2.643658
100527,2.643876
100528,2.643937
100529,2.643995
100530,2.643897
100531,2.64371
100532,2.643775
100533,2.643605
100534,2.643679
100535,2.643702
100536,2.643875
100537,2.643716
100538,2.643712
100539,2.643721
100540,2.643682
100541,2.643533
100542,2.643333
100543,2.643376
100544,2.643523
100545,2.643593
100546,2.643498
100547,2.643597
100548,2.643938
100549,2.64366
100550,2.643589
100551,2.643853
100552,2.643568
100553,2.64361
100554,2.643412
100555,2.643108
100556,2.643194
100557,2.643188
100558,2.64328
100559,2.643163
100560,2.643272
100561,2.643255
100562,2.643385
100563,2.64349
100564,2.643632
100565,2.643543
100566,2.64331
100567,2.643521
100568,2.643363
100569,2.643737
100570,2.643798
100571,2.64349
100572,2.643383
100573,2.643831
100574,2.643758
100575,2.643731
100576,2.643684
100577,2.643533
100578,2.643423
100579,2.643371
100580,2.643397
100581,2.643392
100582,2.643418
100583,2.643392
100584,2.643283
100585,2.643431
100586,2.643138
100587,2.643129
100588,2.643492
100589,2.643496
100590,2.643446
100591,2.643263
100592,2.643298
100593,2.643135
100594,2.643146
100595,2.643244
100596,2.643108
100597,2.643344
100598,2.643456
100599,2.643312
100600,2.643109
100601,2.643131
100602,2.643484
100603,2.643812
100604,2.643491
100605,2.643457
100606,2.643464
100607,2.643461
100608,2.643249
100609,2.643203
100610,2.642962
100611,2.642852
100612,2.643038
100613,2.643206
100614,2.643573
100615,2.643479
100616,2.643357
100617,2.643279
100618,2.643073
100619,2.642939
100620,2.643249
100621,2.643139
100622,2.643177
100623,2.642905
100624,2.643145
100625,2.643234
100626,2.643343
100627,2.643259
100628,2.642942
100629,2.643075
100630,2.643164
100631,2.642953
100632,2.643321
100633,2.643363
100634,2.643502
100635,2.643294
100636,2.643205
100637,2.643162
100638,2.643312
100639,2.643387
100640,2.643532
100641,2.643503
100642,2.643514
100643,2.643347
100644,2.643449
100645,2.643306
100646,2.643346
100647,2.643403
100648,2.643554
100649,2.643557
100650,2.643432
100651,2.643415
100652,2.643529
100653,2.643426
100654,2.643519
100655,2.643563
100656,2.643184
100657,2.642999
100658,2.643174
100659,2.642962
100660,2.643012
100661,2.643301
100662,2.643296
100663,2.64302
100664,2.643205
100665,2.643184
100666,2.643145
100667,2.643231
100668,2.643488
100669,2.64327
100670,2.643169
100671,2.643402
100672,2.643054
100673,2.6431
100674,2.643079
100675,2.643287
100676,2.6431
100677,2.64329
100678,2.643237
100679,2.64329
100680,2.643071
100681,2.643142
100682,2.643126
100683,2.643501
100684,2.643414
100685,2.643247
100686,2.643067
100687,2.643009
100688,2.642956
100689,2.643154
100690,2.642916
100691,2.643335
100692,2.643045
100693,2.643196
100694,2.643131
100695,2.643116
100696,2.643407
